,reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
120,11.106208,3.0,4096.0,64.0,128.0,8.0,2.0,1.0,2.4,0.001232,23.954,3.0174724272,2.4492471
121,24.449878,6.0,256.0,32.0,1024.0,2.0,2.0,4.0,3.3,0.000449,141.61,6.122577021000001,13.636029
122,7.122865,7.0,2048.0,64.0,128.0,4.0,4.0,2.0,2.6,0.000409,82.778,4.584551757,11.209173
123,1.039525,2.0,2048.0,256.0,32768.0,16.0,4.0,1.0,3.3,0.000439,178.83,9.087546279,20.700561
124,1.109693,11.0,32.0,4.0,65536.0,4.0,1.0,1.0,2.2,0.001256,276.75,25.479872888,20.286523
125,19.230413,7.0,64.0,128.0,256.0,8.0,8.0,2.0,2.2,0.000319,531.5,14.275374729,44.750391
126,31.859303,9.0,32.0,256.0,256.0,1.0,1.0,8.0,2.2,0.000445,108.1,5.80280979,13.040022
127,3.89838,14.0,4.0,32.0,4096.0,16.0,1.0,2.0,3.5,0.00025,112.05,4.077261500000001,16.309046000000002
128,20.448406,8.0,64.0,512.0,64.0,1.0,4.0,4.0,2.4,0.000413,249.22,10.877935551,26.338827
129,30.674847,5.0,4.0,128.0,4096.0,2.0,1.0,2.0,2.9,0.000318,124.01,5.141551836,16.168402
130,22.271715,3.0,2048.0,128.0,1024.0,2.0,1.0,2.0,3.8,0.000326,89.241,3.358380606,10.301781
131,16.405907,12.0,4.0,4.0,1024.0,1.0,1.0,4.0,3.7,0.000449,87.167,4.349821751,9.687799
132,15.310693,8.0,128.0,256.0,4096.0,8.0,1.0,16.0,3.1,0.000345,132.92,6.82594506,19.785348
133,6.917149,15.0,8.0,256.0,64.0,2.0,1.0,8.0,3.9,0.000317,143.54,5.461249372,17.227916
134,5.632038,9.0,512.0,1024.0,4096.0,1.0,1.0,4.0,2.9,0.000446,180.04,11.769969882,26.390067
135,1.602787,7.0,4096.0,512.0,4096.0,8.0,1.0,4.0,3.0,0.00025,266.5,6.6260705,26.504282
136,14.115791,3.0,2048.0,2048.0,256.0,4.0,1.0,8.0,2.1,0.000439,376.99,14.726567128999998,33.545711
137,1.149943,2.0,32.0,4.0,32768.0,2.0,1.0,4.0,3.7,0.000449,125.61,6.004248010000001,13.37249
138,24.449878,6.0,64.0,4.0,256.0,2.0,1.0,8.0,3.8,0.00126,262.71,22.6053072,17.94072
139,4.677939,15.0,32.0,4.0,8192.0,1.0,1.0,2.0,2.8,0.000409,68.027,4.129380156000001,10.096284
140,7.936508,2.0,32.0,128.0,2048.0,8.0,1.0,2.0,3.1,0.000446,218.93,12.412941322,27.831707
141,17.57606,11.0,256.0,32.0,256.0,1.0,2.0,1.0,2.9,0.00126,42.467,5.794629120000001,4.598912
142,22.47191,7.0,16.0,256.0,64.0,8.0,1.0,1.0,2.2,0.000319,133.55,6.287490957,19.710003
143,0.0,1.0,128.0,4.0,256.0,8.0,1.0,2.0,2.7,0.000445,96.954,5.728622505,12.873309
144,7.713088,11.0,256.0,256.0,512.0,16.0,2.0,2.0,2.2,0.0,0.0,0.0,0.0
145,18.413923,9.0,32.0,128.0,64.0,8.0,8.0,2.0,3.7,0.000319,201.6,7.268387247,22.784913
146,12.299375,7.0,4.0,4.0,8192.0,4.0,1.0,1.0,3.7,0.000295,135.68,4.84251881,16.415318
147,22.271715,3.0,128.0,64.0,64.0,8.0,1.0,2.0,2.0,0.000439,136.09,6.621677133,15.083547
148,11.193293,11.0,512.0,4.0,1024.0,2.0,1.0,1.0,3.7,0.000449,41.631,2.501623256,5.571544
149,5.351143,9.0,2048.0,128.0,64.0,16.0,1.0,4.0,2.5,0.000319,167.35,7.042064403,22.075437
150,9.505703,5.0,16.0,32.0,64.0,1.0,8.0,4.0,2.3,0.000251,272.86,7.072428004,28.177004
151,12.673398,13.0,32.0,32.0,64.0,4.0,4.0,2.0,2.4,0.001052,63.714,9.129777792,8.678495999999999
152,8.116883,1.0,2048.0,4.0,4096.0,2.0,1.0,2.0,3.6,0.000381,143.91,8.234043222000002,21.611662000000003
153,5.342413,7.0,64.0,8.0,16384.0,4.0,1.0,4.0,3.7,0.001232,59.17,6.208321504000001,5.0392220000000005
154,22.271715,3.0,64.0,1024.0,256.0,8.0,1.0,1.0,2.9,0.000439,206.49,8.217945666,18.719694
155,15.937294,12.0,128.0,4.0,64.0,2.0,4.0,4.0,2.4,0.000449,57.893,3.180354555,7.083195
156,17.536963,7.0,4.0,128.0,64.0,16.0,4.0,1.0,2.3,0.000345,134.86,7.04258229,20.413282
157,6.363458,7.0,2048.0,4.0,2048.0,4.0,1.0,1.0,2.4,0.000439,113.97,5.646472436,12.862124
158,0.0,3.0,32.0,4.0,64.0,4.0,8.0,16.0,2.8,0.000439,189.2,9.374157965,21.353435
159,3.122222,16.0,64.0,128.0,64.0,16.0,1.0,8.0,2.3,0.0,0.0,0.0,0.0
160,22.779043,7.0,8.0,64.0,2048.0,2.0,1.0,16.0,2.9,0.000471,260.77,14.024880336,29.776816
161,16.626659,11.0,64.0,256.0,256.0,1.0,1.0,2.0,2.8,0.000439,91.158,5.634916639,12.835801
162,24.449878,6.0,64.0,128.0,1024.0,4.0,1.0,1.0,2.7,0.000319,137.31,6.352595667,19.914093
163,7.399486,12.0,32.0,4.0,8192.0,4.0,1.0,4.0,2.8,0.000409,77.809,4.444977644,10.867916
164,22.978604,11.0,4.0,32.0,64.0,2.0,2.0,1.0,2.2,0.000345,197.92,8.04080322,23.306676
165,22.779043,7.0,128.0,32.0,256.0,4.0,8.0,1.0,2.5,0.000319,116.8,5.773601416,18.099064
166,3.599588,16.0,64.0,512.0,64.0,4.0,1.0,2.0,3.7,0.000439,94.487,5.496561838,12.520642
167,22.049877,7.0,64.0,256.0,2048.0,4.0,1.0,2.0,3.9,0.000473,242.35,15.087679739000002,31.897843
168,33.557047,7.0,64.0,4.0,64.0,1.0,1.0,8.0,2.9,0.000439,101.64,5.906473698,13.454382
169,0.0,2.0,256.0,128.0,128.0,2.0,8.0,16.0,2.2,0.000298,76.264,3.4770005260000003,11.667787
170,22.779043,7.0,32.0,128.0,1024.0,1.0,1.0,8.0,2.5,0.0,0.0,0.0,0.0
171,11.972886,7.0,64.0,512.0,1024.0,16.0,1.0,4.0,2.2,0.000439,86.135,5.498190967,12.524353
172,7.428733,12.0,128.0,64.0,1024.0,2.0,16.0,1.0,3.5,0.000445,137.0,6.73013105,15.12389
173,7.937476,11.0,256.0,256.0,64.0,16.0,1.0,1.0,3.3,0.000345,197.53,7.85641659,22.772222
174,30.674847,5.0,4.0,1024.0,256.0,2.0,1.0,8.0,3.7,0.000319,198.73,7.153334473999999,22.424246
175,0.0,7.0,32.0,4.0,64.0,1.0,1.0,16.0,3.9,0.000326,99.522,3.74738467,11.495045
176,22.900111,11.0,16.0,4.0,64.0,4.0,1.0,1.0,2.2,0.0,0.0,0.0,0.0
177,22.779043,7.0,64.0,4.0,128.0,4.0,1.0,2.0,2.9,0.000319,117.0,5.745585241,18.011239
178,4.189066,13.0,4.0,1024.0,256.0,4.0,1.0,4.0,3.7,0.000439,78.04,5.124312227,11.672693
179,0.0,7.0,64.0,4.0,64.0,8.0,1.0,16.0,2.9,0.000379,250.97,11.116921233999998,29.332246
180,22.779043,7.0,16.0,4.0,1024.0,2.0,1.0,2.0,3.7,0.0,0.0,0.0,0.0
181,37.037037,6.0,32.0,128.0,512.0,1.0,1.0,2.0,2.4,0.000439,83.424,5.227382842,11.907478
182,30.674847,5.0,64.0,4.0,64.0,2.0,1.0,2.0,2.8,0.00027,71.143,2.83999608,10.518504
183,9.23524,6.0,2048.0,64.0,64.0,8.0,1.0,1.0,2.2,0.000326,54.992,2.726247046,8.362720999999999
184,36.006323,9.0,64.0,128.0,64.0,4.0,1.0,8.0,3.9,0.000409,162.71,7.467173123,18.257147
185,22.271715,3.0,32.0,4.0,64.0,2.0,1.0,2.0,3.1,0.00025,105.4,3.88967475,15.558699
186,17.393471,5.0,2048.0,256.0,64.0,4.0,1.0,4.0,3.7,0.000449,33.09,2.244592757,4.999093
187,22.271715,3.0,64.0,256.0,256.0,1.0,1.0,1.0,2.2,0.000326,132.8,5.047777480000001,15.48398
188,22.271715,3.0,4.0,8.0,128.0,4.0,1.0,1.0,3.0,0.000449,40.106,2.536482718,5.649182
189,22.779043,7.0,64.0,128.0,256.0,2.0,1.0,1.0,2.9,0.000449,33.429,2.239482239,4.987711
190,21.002944,11.0,64.0,4.0,256.0,4.0,1.0,1.0,2.8,0.000439,82.649,5.3663272200000005,12.22398
191,12.077295,3.0,8.0,32.0,64.0,1.0,1.0,8.0,2.4,0.000319,122.17,5.851251758,18.342482
192,9.69196,6.0,4.0,2048.0,64.0,2.0,1.0,4.0,2.9,0.000828,33.63,4.190596596,5.061107
193,8.130081,1.0,64.0,128.0,128.0,2.0,1.0,4.0,2.9,0.000409,158.83,7.158214113999999,17.501745999999997
194,9.400632,15.0,16.0,8.0,64.0,1.0,1.0,1.0,3.8,0.00123,14.075,2.340353103,1.9027261
195,22.779043,7.0,64.0,32.0,64.0,4.0,1.0,2.0,3.7,0.000443,154.96,10.736084179,24.234953
196,22.271715,3.0,64.0,128.0,64.0,2.0,1.0,2.0,2.4,0.000439,78.456,5.14134411,11.71149
197,22.47191,7.0,32.0,128.0,64.0,8.0,2.0,8.0,2.2,0.000449,35.888,2.3871983,5.3167
198,17.894881,12.0,4.0,4.0,64.0,4.0,1.0,4.0,2.2,0.000445,93.976,5.557659735,12.489123
199,22.779043,7.0,128.0,256.0,64.0,2.0,1.0,1.0,2.4,0.000345,127.27,6.750958275,19.567995000000003
200,14.556481,8.0,4.0,512.0,256.0,16.0,1.0,16.0,3.9,0.000439,89.48,5.684123271,12.947889
201,22.779043,7.0,64.0,4.0,256.0,4.0,1.0,2.0,2.9,0.000318,146.98,5.27815605,16.597975
202,1.373219,5.0,64.0,128.0,65536.0,4.0,1.0,1.0,3.7,0.000439,78.792,5.149446294,11.729946
203,33.333333,7.0,64.0,8.0,64.0,1.0,1.0,1.0,3.0,0.000326,472.63,11.484318220000002,35.227970000000006
204,22.47191,7.0,32.0,256.0,64.0,2.0,1.0,2.0,2.2,0.0003,75.573,3.4871411999999995,11.623804
205,7.99015,15.0,64.0,32.0,64.0,4.0,1.0,8.0,2.9,0.000445,85.715,5.60191543,12.588574
206,30.674847,5.0,64.0,64.0,4096.0,4.0,1.0,1.0,3.9,0.000452,166.4,11.344522904,25.098502
207,21.978022,7.0,64.0,128.0,64.0,2.0,1.0,4.0,2.0,0.000326,89.829,3.367763538,10.330563
208,0.0,7.0,32.0,4.0,8192.0,16.0,1.0,2.0,2.2,0.000455,81.501,5.56994984,12.241648
209,0.0,7.0,4.0,4.0,64.0,8.0,1.0,8.0,3.3,0.0,0.0,0.0,0.0
210,22.83105,7.0,64.0,64.0,64.0,1.0,1.0,1.0,3.7,0.0,0.0,0.0,0.0
211,22.271715,3.0,4.0,1024.0,256.0,4.0,1.0,16.0,2.9,0.000438,78.345,5.183693208,11.834916
212,24.449878,6.0,64.0,32.0,64.0,4.0,1.0,1.0,2.9,0.000449,63.542,3.245248525,7.227725
213,16.734667,7.0,64.0,512.0,1024.0,4.0,1.0,2.0,2.4,0.000409,67.409,4.129433326,10.096414
214,22.779043,7.0,4.0,32.0,1024.0,4.0,1.0,2.0,3.7,0.000439,116.67,6.408999632,14.599088
215,33.810341,9.0,64.0,4.0,512.0,2.0,1.0,1.0,3.7,0.000439,85.273,5.228612481,11.910279
216,22.271715,3.0,64.0,4.0,256.0,2.0,1.0,1.0,2.2,0.000295,100.13,4.441332675000001,15.055365
217,22.728838,11.0,64.0,4.0,64.0,1.0,1.0,1.0,2.9,0.000449,35.332,2.3339248990000003,5.198051
218,22.779043,7.0,32.0,4.0,256.0,2.0,1.0,8.0,2.7,0.000319,117.44,5.802455285,18.189515
219,22.779043,7.0,32.0,32.0,1024.0,4.0,1.0,1.0,2.4,0.000439,77.023,5.114167376,11.649584
220,22.271715,3.0,64.0,4.0,4096.0,4.0,1.0,2.0,3.8,0.000439,84.187,5.316789582,12.111138
221,20.469767,7.0,32.0,512.0,64.0,4.0,1.0,1.0,2.3,0.000449,66.999,3.0625077251,6.8207299
222,5.87531,7.0,64.0,64.0,16384.0,4.0,1.0,1.0,2.2,0.000439,105.49,6.1444595490000005,13.996491
223,18.711308,3.0,2048.0,32.0,4096.0,4.0,1.0,2.0,3.1,0.000455,193.41,8.647877874999999,19.006325
224,22.271715,3.0,64.0,64.0,512.0,2.0,1.0,16.0,2.3,0.000449,109.1,4.88923284,10.88916
225,22.271715,3.0,64.0,256.0,64.0,4.0,1.0,1.0,2.8,0.000449,40.952,2.541509722,5.660378
226,12.766485,11.0,128.0,4.0,4096.0,4.0,1.0,1.0,3.7,0.000449,38.347,2.478747604,5.520595999999999
227,22.161469,5.0,32.0,4.0,8192.0,4.0,1.0,2.0,2.5,0.000319,156.7,6.509880531,20.407149
228,22.779043,7.0,64.0,128.0,256.0,4.0,1.0,1.0,3.7,0.000326,117.65,3.795312864000001,11.642064
229,9.503451,7.0,64.0,1024.0,64.0,1.0,1.0,1.0,2.9,0.000439,83.435,5.346062102,12.177818
